Код ЕСР;shortname;fullname;region_shortname;region_fullname;Тип региона;КОД дороги
284008;ЧОВЬЮ;ЧОВЬЮ ;Коми;Республика Коми;Республика;СЕВ
284012;ЭЖВА;ЭЖВА ;Коми;Республика Коми;Республика;СЕВ
284101;КОЙТЫ;КОЙТЫ ;Коми;Республика Коми;Республика;СЕВ
284210;ЯЗЕЛЬ;ЯЗЕЛЬ ;Коми;Республика Коми;Республика;СЕВ
284309;УСТЬ-ВЫМЬ;УСТЬ-ВЫМЬ ;Коми;Республика Коми;Республика;СЕВ
284417;СОРДЪЮ;СОРДЪЮ ;Коми;Республика Коми;Республика;СЕВ
284421;МУСЬКА;МУСЬКА ;Коми;Республика Коми;Республика;СЕВ
284436;БП 1363 КМ;БЛОК-ПОСТ 1363 КМ ;Коми;Республика Коми;Республика;СЕВ
284440;ЧУБ;ЧУБ ;Коми;Республика Коми;Республика;СЕВ
284506;КНЯЖПОГОСТ;КНЯЖПОГОСТ ;Коми;Республика Коми;Республика;СЕВ
284614;РАКПАС;РАКПАС ;Коми;Республика Коми;Республика;СЕВ
284718;ТРАКТ;ТРАКТ ;Коми;Республика Коми;Республика;СЕВ
284811;ТАЕЖНЫЙ;ТАЕЖНЫЙ ;Коми;Республика Коми;Республика;СЕВ
284826;ВЕСЛЯНА;ВЕСЛЯНА ;Коми;Республика Коми;Республика;СЕВ
284900;СИНДОР;СИНДОР ;Коми;Республика Коми;Республика;СЕВ
284915;БЕЛКИ;БЕЛКИ ;Коми;Республика Коми;Республика;СЕВ
285000;ИОССЕР;ИОССЕР ;Коми;Республика Коми;Республика;СЕВ
285015;КРЕПЕЖНАЯ;КРЕПЕЖНАЯ ;Коми;Республика Коми;Республика;СЕВ
285119;РОПЧА;РОПЧА ;Коми;Республика Коми;Республика;СЕВ
285123;ТИМАНСКИЙ;ТИМАНСКИЙ ;Коми;Республика Коми;Республика;СЕВ
285208;ЧИНЬЯВОРЫК;ЧИНЬЯВОРЫК ;Коми;Республика Коми;Республика;СЕВ
285301;ЮКАРКА;ЮКАРКА ;Коми;Республика Коми;Республика;СЕВ
285405;ТОБЫСЬ;ТОБЫСЬ ;Коми;Республика Коми;Республика;СЕВ
285416;КАРСТЫ;КАРСТЫ ;Коми;Республика Коми;Республика;СЕВ
285424;ЛУНЬВОЖ;ЛУНЬВОЖ ;Коми;Республика Коми;Республика;СЕВ
285509;ЯРЕГА;ЯРЕГА ;Коми;Республика Коми;Республика;СЕВ
285513;ДОМАННИК;ДОМАННИК ;Коми;Республика Коми;Республика;СЕВ
285602;УХТА;УХТА ;Коми;Республика Коми;Республика;СЕВ
285706;ВЕТЛАСЯН;ВЕТЛАСЯН ;Коми;Республика Коми;Республика;СЕВ
285710;ОП 1562 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 1562 КМ ;Коми;Республика Коми;Республика;СЕВ
285801;СОСНОГОРСК;СОСНОГОРСК ;Коми;Республика Коми;Республика;СЕВ
285918;ЧОМКОСАЕЛЬ;ЧОМКОСАЕЛЬ ;Коми;Республика Коми;Республика;СЕВ
285922;КЭМДОР;КЭМДОР ;Коми;Республика Коми;Республика;СЕВ
285937;СОСНОГОРСК 2;СОСНОГОРСК II ;Коми;Республика Коми;Республика;СЕВ
286003;ВЕРХНЕИЖЕМ.;ВЕРХНЕИЖЕМСКАЯ ;Коми;Республика Коми;Республика;СЕВ
286107;НИБЕЛЬ;НИБЕЛЬ ;Коми;Республика Коми;Республика;СЕВ
286215;СОЙВА;СОЙВА ;Коми;Республика Коми;Республика;СЕВ
286304;ОМРА;ОМРА ;Коми;Республика Коми;Республика;СЕВ
286408;ТРОИЦКО-ПЕЧ.;ТРОИЦКО-ПЕЧОРСК ;Коми;Республика Коми;Республика;СЕВ
286516;ЛЕМЪЮ;ЛЕМЪЮ ;Коми;Республика Коми;Республика;СЕВ
286605;ПОЖНЯ;ПОЖНЯ ;Коми;Республика Коми;Республика;СЕВ
286611;КАТЫДВЕДЬ;КАТЫДВЕДЬ ;Коми;Республика Коми;Республика;СЕВ
286709;КЕРКИ;КЕРКИ ;Коми;Республика Коми;Республика;СЕВ
286713;ВИЕР;ВИЕР ;Коми;Республика Коми;Республика;СЕВ
286802;ВИС;ВИС ;Коми;Республика Коми;Республика;СЕВ
286817;АЙЮВА;АЙЮВА ;Коми;Республика Коми;Республика;СЕВ
286910;СЕДЬВОЖ;СЕДЬВОЖ ;Коми;Республика Коми;Республика;СЕВ
287006;МАЛАЯ ПЕРА;МАЛАЯ ПЕРА ;Коми;Республика Коми;Республика;СЕВ
287025;ВОЙВОЖ;ВОЙВОЖ ;Коми;Республика Коми;Республика;СЕВ
287102;ИРАЕЛЬ;ИРАЕЛЬ ;Коми;Республика Коми;Республика;СЕВ
287218;ЗЕЛЕНОБОРСК;ЗЕЛЕНОБОРСК ;Коми;Республика Коми;Республика;СЕВ
287311;РЫБНИЦА;РЫБНИЦА ;Коми;Республика Коми;Республика;СЕВ
287415;ТАЛЫЙ;ТАЛЫЙ ;Коми;Республика Коми;Республика;СЕВ
287504;КАДЖЕРОМ;КАДЖЕРОМ ;Коми;Республика Коми;Республика;СЕВ
287519;ДОЗМЕР;ДОЗМЕР ;Коми;Республика Коми;Республика;СЕВ
287523;РОНАЕЛЬ;РОНАЕЛЬ ;Коми;Республика Коми;Республика;СЕВ
287608;ЧИКШИНО;ЧИКШИНО ;Коми;Республика Коми;Республика;СЕВ
287716;СУХОЙ ЛОГ;СУХОЙ ЛОГ ;Коми;Республика Коми;Республика;СЕВ
287720;КАМЕНКА;КАМЕНКА ;Коми;Республика Коми;Республика;СЕВ
287805;КОЖВА1;КОЖВА1 ;Коми;Республика Коми;Республика;СЕВ
287817;ПЛ 1808 КМ;ПЛАТФОРМА 1808 КМ ;Коми;Республика Коми;Республика;СЕВ
287824;РЗД 1814 КМ;РАЗЪЕЗД 1814 КМ ;Коми;Республика Коми;Республика;СЕВ
287913;КОЖВА 2;КОЖВА 2 ;Коми;Республика Коми;Республика;СЕВ
288009;ПЕЧОРА;ПЕЧОРА ;Коми;Республика Коми;Республика;СЕВ
288013;МИШАЯГ;МИШАЯГ ;Коми;Республика Коми;Республика;СЕВ
288028;АРАНЕЦ;АРАНЕЦ ;Коми;Республика Коми;Республика;СЕВ
288032;ОШЬЕЛЬ;ОШЬЕЛЬ ;Коми;Республика Коми;Республика;СЕВ
288102;СЫНЯ;СЫНЯ ;Коми;Республика Коми;Республика;СЕВ
288117;ВЫЛЬЮ;ВЫЛЬЮ ;Коми;Республика Коми;Республика;СЕВ
288121;ЯНЬЮ;ЯНЬЮ ;Коми;Республика Коми;Республика;СЕВ
288136;ДЖИНТУЙ;ДЖИНТУЙ ;Коми;Республика Коми;Республика;СЕВ
288140;ИЗЪЯЮ;ИЗЪЯЮ ;Коми;Республика Коми;Республика;СЕВ
288155;РЗД 30 КМ;РАЗЪЕЗД 30 КМ ;Коми;Республика Коми;Республика;СЕВ
288189;КОСЬЮ;КОСЬЮ ;Коми;Республика Коми;Республика;СЕВ
288210;РЗД 84 КМ;РАЗЪЕЗД 84 КМ ;Коми;Республика Коми;Республика;СЕВ
288244;ЮКОСТ;ЮКОСТ ;Коми;Республика Коми;Республика;СЕВ
288308;УСИНСК;УСИНСК ;Коми;Республика Коми;Республика;СЕВ
288418;ОХОТПОСТ;ОХОТПОСТ ;Коми;Республика Коми;Республика;СЕВ
288422;КАЛЯКУРЬЯ;КАЛЯКУРЬЯ ;Коми;Республика Коми;Республика;СЕВ
288437;ОП 1952 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 1952 КМ ;Коми;Республика Коми;Республика;СЕВ
288507;КОЖЫМ;КОЖЫМ ;Коми;Республика Коми;Республика;СЕВ
288511;БП 1974 КМ;БЛОК-ПОСТ 1974 КМ ;Коми;Республика Коми;Республика;СЕВ
288526;УГОЛЬНЫЙ;УГОЛЬНЫЙ ;Коми;Республика Коми;Республика;СЕВ
288530;ЧЕРНЫЙ;ЧЕРНЫЙ ;Коми;Республика Коми;Республика;СЕВ
288615;НЮР;НЮР ;Коми;Республика Коми;Республика;СЕВ
288627;БАЙДУК;БАЙДУК ;Коми;Республика Коми;Республика;СЕВ
288634;КОЧМЕС;КОЧМЕС ;Коми;Республика Коми;Республика;СЕВ
288672;ИНТА 1;ИНТА I ;Коми;Республика Коми;Республика;СЕВ
288704;ИНТА 2;ИНТА 2 ;Коми;Республика Коми;Республика;СЕВ
288808;ПЕЧОРА-ПЕРЕВ;ПЕЧОРА-ПЕРЕВАЛКА ;Коми;Республика Коми;Республика;СЕВ
288827;ОШПЕР;ОШПЕР ;Коми;Республика Коми;Республика;СЕВ
288831;ПЕТРУНЬ;ПЕТРУНЬ ;Коми;Республика Коми;Республика;СЕВ
288846;БУГРЫ-ПОЛЯРН;БУГРЫ-ПОЛЯРНЫЕ ;Коми;Республика Коми;Республика;СЕВ
288850;ТУРУН;ТУРУН ;Коми;Республика Коми;Республика;СЕВ
288901;УСА;УСА ;Коми;Республика Коми;Республика;СЕВ
288916;ПОСТ-АБЕЗЬ;ПОСТ-АБЕЗЬ ;Коми;Республика Коми;Республика;СЕВ
288920;МАРКОВ;МАРКОВ ;Коми;Республика Коми;Республика;СЕВ
288935;САРМАЮ;САРМАЮ ;Коми;Республика Коми;Республика;СЕВ
288946;АМШОР;АМШОР ;Коми;Республика Коми;Республика;СЕВ
289001;СИВАЯ МАСКА;СИВАЯ МАСКА ;Коми;Республика Коми;Республика;СЕВ
289016;ПЕРНАШОР;ПЕРНАШОР ;Коми;Республика Коми;Республика;СЕВ
289020;ШОР;ШОР ;Коми;Республика Коми;Республика;СЕВ
289035;ПЫШОР;ПЫШОР ;Коми;Республика Коми;Республика;СЕВ
289041;ОШВОР;ОШВОР ;Коми;Республика Коми;Республика;СЕВ
289054;СЕЙДА;СЕЙДА ;Коми;Республика Коми;Республика;СЕВ
289118;ЧУМ;ЧУМ ;Коми;Республика Коми;Республика;СЕВ
289124;КЫКШОР;КЫКШОР ;Коми;Республика Коми;Республика;СЕВ
289213;ПЕСЕЦ;ПЕСЕЦ ;Коми;Республика Коми;Республика;СЕВ
289317;ВИКТОРЪЕЛЬ;ВИКТОРЪЕЛЬ ;Коми;Республика Коми;Республика;СЕВ
289321;ЮНЬ-ЯГА;ЮНЬ-ЯГА ;Коми;Республика Коми;Республика;СЕВ
